share_time,share_gr-40,share_gr-39,share_gr-38,share_gr-37,share_gr-36,share_gr-35,share_gr-34,share_gr-33,share_gr-32,share_gr-31,share_gr-30,share_gr-29,share_gr-28,share_gr-27,share_gr-26,share_gr-25,share_gr-24,share_gr-23,share_gr-22,share_gr-21,share_gr-20,share_gr-19,share_gr-18,share_gr-17,share_gr-16,share_gr-15,share_gr-14,share_gr-13,share_gr-12,share_gr-11,share_gr-10,share_gr-9,share_gr-8,share_gr-7,share_gr-6,share_gr-5,share_gr-4,share_gr-3,share_gr-2,share_gr-1,share_gr0,share_gr1,share_gr2,share_gr3,share_gr4,share_gr5,share_gr6,share_gr7,share_gr8,share_gr9,share_gr10,share_gr11,share_gr12,share_gr13,share_gr14,share_gr15,share_gr16,share_gr17,share_gr18,share_gr19,share_gr20,share_gr21,share_gr22,share_gr23,share_gr24,share_gr25,share_gr26,share_gr27,share_gr28,share_gr29,share_gr30,share_gr31,share_gr32,share_gr33,share_gr34,share_gr35,share_gr36,share_gr37,share_gr38,share_gr39,share_gr40
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.530410984379521e-5,2.1713703930281074e-4,9.319451566210049e-4,0.002076583204675094,0.004131533537153268,0.006124652386006126,0.007614138417142012,0.011028349426931454,0.013557398642613478,0.018134835804199688,0.02730472629918211,0.048676150970239945,0.0780606777687807,0.12138923448981061,0.16270688938064842,0.20607911760220404,0.2624242671355751,0.31544867334134874,0.3726769399135171
0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,1.0107800586235191e-4,3.754649989233407e-4,0.0013356629230583568,0.002248965662123752,0.003989502916341849,0.006209282891341267,0.0072928849933829535,0.010142379315490436,0.013670163703046254,0.019994448105940935,0.031104683593189485,0.05575739739914669,0.08682076735027763,0.14800217214356626,0.1936498104642821,0.24860237300371418,0.28669923156753574,0.34272568362128564,0.418817575129406,0.5387329851357854,0.7559167439025062,0.9188528663280897
0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,1.238706377118325e-4,4.3527728667973635e-4,0.001344640676842635,0.002216406128737425,0.0037865417822137153,0.005835862647728224,0.007208139470561609,0.00959780985747526,0.014457205996630907,0.021953793347941973,0.0328559494229263,0.05915221837772019,0.09747143449674614,0.15538251835041705,0.20120668614794524,0.2508813486449467,0.29304149064758,0.34826175319122243,0.42865404627075504,0.5821078683443142,0.7816984086493712,0.9538779624726442,0.9992864315155888
0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,8.722798356525368e-5,3.8435329466279334e-4,0.0011585264095132553,0.001900763002360997,0.0031337664291216935,0.005093421579349452,0.007056501694721961,0.008348365320047695,0.013226186621507234,0.020707630003801405,0.03140305492705424,0.05562748834340913,0.09334677964425393,0.15225663700896067,0.19849460896748033,0.24576157847646599,0.2890388022544169,0.34055407680342475,0.4199011740365174,0.5661533423477648,0.7619006947586526,0.9425623952130797,0.9997964446088599,1.0000000000000002
0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,8.722798356525368e-5,3.843532946627933e-4,0.0010507997539622618,0.0017035751070542835,0.00254472354310753,0.004180467087672842,0.00611657879746062,0.007400646793165843,0.011583436595073979,0.01856631431890451,0.028220715974522446,0.050020213364721386,0.08555045352896434,0.14021638610291523,0.19129849840901758,0.23582534564048552,0.27336410102208186,0.32520141494767113,0.39914582775059204,0.5289122011015824,0.7280177733709894,0.9178476646175472,0.999061137819556,1,1.0000000000000002
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.449299189830248e-5,1.7381378616586685e-4,5.245819748570115e-4,0.0014469838750532339,0.0020510013987851596,0.003279487194282166,0.0050231203358372615,0.007056501694721961,0.008977859216973869,0.01633368433475194,0.024952816791975363,0.042281309729419285,0.07794680087264795,0.13093581683690256,0.17760602450857788,0.22597799895682974,0.2628770015207165,0.31103188365868817,0.37173780616400814,0.47857029021780806,0.6818043736204251,0.8606619193710426,0.9949496524692341,1,1,1.0000000000000002
0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.449299189830248e-5,1.3797944935289033e-4,4.8414054873551935e-4,0.001164587192050186,0.0017391378748026112,0.002507732641572166,0.0042211896676495,0.006222011493147873,0.0081723023030405,0.014102335517598475,0.02143036793780735,0.03518140810323624,0.06488903819010584,0.11318131191027868,0.16202134362877868,0.21011910041526888,0.25006703442741096,0.2921787157291902,0.34893567578712514,0.4334064090542071,0.625709492552244,0.801496419668596,0.9711177002499005,0.9996121865959606,1,1,1.0000000000000002
0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,8.722798356525368e-5,4.1691602297929265e-4,6.674752268149623e-4,0.0015534006092335676,0.0021032321172425902,0.003134942163425115,0.0049474643893562265,0.00774866095204843,0.01215735787658245,0.018578835250249916,0.030877230124360187,0.05145149735290774,0.09490808770566404,0.14618341021900855,0.19549787309345035,0.23601780503913716,0.2747031441812625,0.3279837358629052,0.39591497378339324,0.5442630610167188,0.7435044305981708,0.9105696903632786,0.9980121751504428,1,1,1,1.0000000000000002
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,8.722798356525368e-5,1.874273836302118e-4,5.245819748570115e-4,0.001270713187584837,0.0017498696452515044,0.002542979111233432,0.004086146359124992,0.006167736019380144,0.009990092968825802,0.01642002412772928,0.026053540524810626,0.040025030872131044,0.07995554293004356,0.13025375994878102,0.17958131564706906,0.22455718475481815,0.2598234757628732,0.30950384760009264,0.365452276264104,0.4785471525335,0.6733643329740123,0.8489806827684631,0.9814260114588217,0.999134883197794,1,1,1,1.0000000000000002
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,1.061164107441336e-4,4.4079173615719683e-4,0.0010203904085819202,0.0015421288955855487,0.0020260585789296935,0.0031737925143207816,0.0052757242949832295,0.007711500719213931,0.01390853105334427,0.02061462558648456,0.03583701416446096,0.06600434677917784,0.11939284403246128,0.15867722299711007,0.21025838659106216,0.24322194126219282,0.2820077290089366,0.3373768976631213,0.42039722847986555,0.6060683366298303,0.7945053757032449,0.942096235731354,0.9959089653977113,0.9996121865959606,1,1,1,1.0000000000000002
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,8.722798356525368e-5,3.587746837030314e-4,5.566878281588662e-4,0.0013817721553055818,0.0018122027329138771,0.0023534494635498197,0.004091938767527446,0.006752478529382337,0.01118661987780888,0.01671208547450366,0.030540139431736835,0.05289219680031198,0.1019866631729467,0.1428899675697336,0.1911191765632346,0.23280076595000357,0.2663092127670969,0.31823871320787894,0.3851367554396544,0.522396287981881,0.7160172993455894,0.883958998745434,0.9779590713214679,0.9988397547180541,1,1,1,1,1.0000000000000002
0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,8.722798356525368e-5,1.665293453729294e-4,4.901853566215886e-4,0.0011693412481466295,0.0016151554145347467,0.0021067209809907867,0.0029770806636097466,0.0054329052746718886,0.00952326894162437,0.015004503925013261,0.02444812325744117,0.04374715327727985,0.0816882302408282,0.12757744362173512,0.17127641096215573,0.21434629974657246,0.2481520188415512,0.2922636305833105,0.3476446843777365,0.45378384302469704,0.6458707128182509,0.8254595908650378,0.9462559485526274,0.9899724912039259,0.999134883197794,1,1,1,1,1.0000000000000002
0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,1.3069500855995288e-4,3.947176481418675e-4,8.777815054093078e-4,0.001412136771663511,0.0019172392572597596,0.0022692342991370833,0.00406533138905219,0.00801165482411485,0.01297647087923706,0.018750220889484803,0.035361544656213176,0.06198284344222983,0.1150958067225204,0.15121024306370606,0.20128964250987,0.23431089761991314,0.2708469369466409,0.3204785892936624,0.3974534796281634,0.5628943506305383,0.7570067710091245,0.8879402076230485,0.9629881780618677,0.9951498116496011,0.9996121865959606,1,1,1,1,1.0000000000000002
0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,8.722798356525368e-5,3.5628583309877776e-4,5.124124858305648e-4,0.0011693412481466295,0.0016244494664060865,0.0021299353436230162,0.0035032728832736183,0.0064022502838903175,0.010417465998259167,0.015476423865839577,0.026818144823794923,0.052616701166481185,0.09821814399183516,0.13095763820997963,0.1772935858971643,0.21930326905319134,0.25482940053723263,0.2953103159956549,0.34883642847625157,0.4743488832949068,0.668269690931337,0.8330449365714667,0.9403272188695797,0.9825935060373286,0.9980442810037446,1,1,1,1,1,1.0000000000000002
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,6.978046989409953e-5,2.2959087711459588e-4,4.3515907426335974e-4,0.0010241284768835591,0.001531646329690098,0.0019050665733031404,0.0022692342991370833,0.004665550140809202,0.008955478731116618,0.012673556354667239,0.019751901786977496,0.036958290883094894,0.07165402806604307,0.11873755426932363,0.1550071555892592,0.2034212519969033,0.23603709283258759,0.2714042158368817,0.3198406767557321,0.40645469378469706,0.574679943237337,0.7521841612959732,0.8858918516264461,0.95306330639758,0.9916105574627265,0.9991348831977939,1,1,1,1,1,1.0000000000000002
0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,1.770502504304483e-4,3.6355749417102585e-4,8.837432451108961e-4,0.0011693412481466295,0.0016244494664060865,0.0021556737010913953,0.003432418916841612,0.006816524099617085,0.010544237632567484,0.016302821309287126,0.02867106694175529,0.056890805267645,0.09795091683729039,0.1352771230993114,0.18155457161504038,0.21694380673105723,0.2536150459178879,0.293683939986355,0.3483682210442855,0.4695638555453728,0.6637795871860118,0.8256212607216187,0.9286310587481652,0.9694592056075779,0.9955040687020404,0.9996121865959606,1,1,1,1,1,1.0000000000000002
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,8.866889707297946e-5,3.1656965612640695e-4,7.280319333015134e-4,0.0010585538494905333,0.0015242308967600945,0.0020053841857844753,0.002449099283049364,0.005274548560679808,0.009509613810067786,0.013258372348063395,0.021267091031349866,0.041503609411658565,0.07629068006344344,0.11905087148653458,0.15271044169570983,0.20169459351935387,0.23442684163586738,0.2690355137766891,0.3152492841391531,0.38830086092569277,0.5538114580841487,0.7362723067868056,0.8692964929257889,0.9474564691243259,0.9858676928424549,0.9978151661712257,1,1,1,1,1,1,1.0000000000000002
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,5.7045478227148345e-5,7.593390540602827e-5,2.734636582411823e-4,3.8743320734893003e-4,9.429644707854087e-4,0.0013245573457792996,0.0016904631136269962,0.002179769864451191,0.0036770036012550044,0.007100023033529589,0.010852989294562174,0.016987245640666355,0.03057737634289547,0.06065750972841865,0.09857402726373223,0.13506878809263337,0.17448026457446805,0.21506921659666806,0.2505851722281104,0.2864005950544667,0.3372922863273672,0.4501292965876234,0.6295453544715282,0.7984617344139789,0.909433256895907,0.9545989080508235,0.991827799934725,0.9991348831977939,1,1,1,1,1,1,1.0000000000000002
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7045478227148345e-5,7.593390540602827e-5,2.5527172583987275e-4,3.6355749417102585e-4,7.713711610893189e-4,0.0010585538494905333,0.0015242308967600945,0.001999831397144947,0.0028042636956576504,0.005754359979031805,0.009461338415163712,0.014146729072343153,0.022081632088927855,0.044581451783043596,0.07654995823171944,0.11743872569622218,0.15107001438351186,0.1981962344386853,0.2308137494177799,0.264253470091936,0.3040224241158236,0.37303510436555704,0.5101022286280146,0.6903505754066046,0.8401823370930827,0.9300332560920626,0.9765728326537814,0.9976356781890737,0.9996121865959606,1,1,1,1,1,1,1.0000000000000002
0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,1.7254859381761982e-4,3.1656965612640695e-4,7.55134525953482e-4,0.0010025978424521532,0.0013494202923804571,0.0018569700944887193,0.002179769864451191,0.004830117799056314,0.007172790763134828,0.011351663580651672,0.016989076335655107,0.030262218845905235,0.06021613970990026,0.09537034298271903,0.13272938993198152,0.16830272650931918,0.2130547172751019,0.24176272080457953,0.27534689066168755,0.3193552933791596,0.40595425589715256,0.5871346117309669,0.7543071253019601,0.8806946906644008,0.947478217014009,0.987326373356869,0.9979308066688136,1,1,1,1,1,1,1,1.0000000000000002
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,1.3435639853745559e-4,2.807353193134304e-4,6.879195849877724e-4,8.425574002592486e-4,0.00124804835294225,0.0015434324270958638,0.0019998313971449464,0.002661073315193672,0.006236819994496674,0.009060524840253019,0.014188828667224089,0.022247097522553397,0.04552035230264979,0.0759120744481607,0.11345422923546039,0.1449973467063399,0.19149729335420088,0.2212095784543316,0.2537423990294876,0.29182239794678966,0.3455364266353328,0.45581032333440946,0.638236481485255,0.805208145770964,0.907001700974434,0.9553906916207839,0.9915795027414515,0.9993830717634417,1,1,1,1,1,1,1,1.0000000000000002
0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,7.593390540602827e-5,2.450958732409667e-4,6.474781588662801e-4,8.233079459708941e-4,0.0010463843604640866,0.001379784908738386,0.001856970094488719,0.002179769864451191,0.004772011604011949,0.007084115476201504,0.011480757929195283,0.017309578950823665,0.03029963147822335,0.058887438539687434,0.09174092467145087,0.12911067783172087,0.15806496894339384,0.20552296652231403,0.2326698441014014,0.2665780980904011,0.30957442999746,0.3723905144235666,0.5070724667607931,0.6985411718798119,0.8371424664667958,0.9322409688158011,0.9758524302137315,0.9976356781890738,1,1,1,1,1,1,1,1,1.0000000000000002
0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,7.593390540602827e-5,2.450958732409667e-4,3.1656965612640695e-4,7.312588127755779e-4,9.230568608815521e-4,0.0013245573457792996,0.0016633573260448553,0.001981019648290203,0.002756148047262195,0.00620414224869397,0.008854285707768063,0.014951059133090342,0.022213014007474864,0.04440673702656913,0.07297305818262421,0.1099391255257586,0.1400664096907652,0.18402552741539874,0.21538782142331425,0.24187674147257004,0.278405071432792,0.32209694602822986,0.4072586180893125,0.5782007307278154,0.7505040753155459,0.8716150537518569,0.9427690113473249,0.9865811686738912,0.9979308066688136,1,1,1,1,1,1,1,1,1.0000000000000002
0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1808987674681464e-5,7.593390540602827e-5,1.6797664874099985e-4,2.6328780564227627e-4,7.312588127755779e-4,8.233079459708941e-4,0.0010241572312551103,0.001482607346474836,0.0018569700944887193,0.002210930018422033,0.005016120243829662,0.007060127940467568,0.011374660688032182,0.018555601718036652,0.027866289590783973,0.0571220702881699,0.08807908420879379,0.12287909432777666,0.15063629302782605,0.1963938625059117,0.22745987785922528,0.2527774853884182,0.2957331586141039,0.3445837016528709,0.4494970262963775,0.6252007382614607,0.7899758497145232,0.9004265666290581,0.9531706368817897,0.9910707196962967,0.9993830717634418,1,1,1,1,1,1,1,1,1.0000000000000002
0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,8.320556647827637e-5,2.450958732409667e-4,6.879195849877724e-4,7.904800384500904e-4,9.230568608815521e-4,0.0013245573457792996,0.0017293709732657647,0.0019376324965498122,0.0028595295977788047,0.006325993690536883,0.008923206741445804,0.013874223893153672,0.021299273562975857,0.04100761886691383,0.06962338476231607,0.10605517351752038,0.13345625571577013,0.16766556797490956,0.20810190137770698,0.2327442348555342,0.26590078247865534,0.3069307690517056,0.3684514275053442,0.5043695366654115,0.6885275386654763,0.8241334552237535,0.9245275607232742,0.9683921053198764,0.9960712518758155,0.9997708851674811,1,1,1,1,1,1,1,1,1.0000000000000002
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,8.320556647827637e-5,1.6797664874099982e-4,2.991221424552528e-4,7.312588127755778e-4,8.233079459708941e-4,0.001213651734706827,0.0015296814476341081,0.0018965744489050581,0.002322420301716044,0.004457726322958765,0.007126560123541054,0.011776864057567846,0.017344164069939258,0.02770522996586609,0.054048946828649413,0.08343345445760914,0.11755227990440753,0.14488168064931065,0.18859563860209977,0.21614564608047282,0.2411867164285987,0.2790628212921623,0.324980063795471,0.41183400410572796,0.5624019671619581,0.7337324075882583,0.8534917516455793,0.9357225609029252,0.9768364016132789,0.9984081100669804,1,1,1,1,1,1,1,1,1,1.0000000000000002
0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,7.593390540602827e-5,8.320556647827637e-5,2.450958732409667e-4,6.879195849877724e-4,8.143557516279945e-4,9.230568608815521e-4,0.001418622479913363,0.0016633573260448553,0.0019432747432341663,0.002886766377498012,0.006303814485280492,0.008981165969702241,0.014515670023854574,0.020687029094050152,0.038272624452322705,0.06768943602025497,0.09752093354990622,0.1289932897073287,0.15905160810963517,0.200516683468485,0.22612458235313673,0.25196521273126254,0.29060351611139074,0.34594239043768127,0.4486248998173732,0.6209534843534653,0.7712363030867442,0.880331213043484,0.9417308890762865,0.985422977732046,0.9989754114531717,1,1,1,1,1,1,1,1,1,1.0000000000000002
0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,8.320556647827637e-5,1.4620000468632368e-4,2.991221424552528e-4,7.904800384500904e-4,8.577333185778683e-4,0.001213651734706827,0.0015780111563511103,0.0019308911938861726,0.0024344377484884915,0.004263506517782157,0.007239005690956595,0.011607944904426005,0.01631914101260744,0.027229095912142457,0.05236170100970597,0.08228955124349469,0.11213220866423794,0.13887842283013277,0.17463423464933342,0.2093356875623599,0.2318810254266409,0.265571292524912,0.30861089337129494,0.3715105316112685,0.5030281132832525,0.672553140203255,0.8062434021896379,0.9115182459618656,0.9481896608698558,0.9882736477884569,0.9997708851674811,1,1,1,1,1,1,1,1,1,1.0000000000000002
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,7.593390540602827e-5,8.320556647827637e-5,2.450958732409667e-4,6.879195849877724e-4,8.143557516279947e-4,9.668433788934854e-4,0.001482607346474836,0.001634861743837746,0.001980284814350564,0.0027621545159861962,0.0063546490192526095,0.008927053437373302,0.014279270750542718,0.019694738096333972,0.03553113474469121,0.06948133497192362,0.09589497288152862,0.12226375397151396,0.14888086739900486,0.1905666421442997,0.21710048610670885,0.23880535924999347,0.2746605461772747,0.3303075267896652,0.41103297760277896,0.5580569995095718,0.7197693933906851,0.8373640827982003,0.9218508993437697,0.9546702284770606,0.9937973082496043,1,1,1,1,1,1,1,1,1,1,1.0000000000000002
0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2920560495801535e-5,7.593390540602827e-5,8.320556647827637e-5,1.341327534253918e-4,2.809302100539432e-4,7.47140810662285e-4,8.233079459708941e-4,0.001241818239106185,0.0015296814476341081,0.00186921306690913,0.00259932809468301,0.004532248069228619,0.0072540953461605615,0.011568286236196736,0.01631914101260744,0.025949765997882818,0.05100616881590582,0.08105834336749085,0.10656216740177865,0.12994868245648453,0.16213877328726298,0.20016015162576298,0.22670133434277792,0.25283794624699957,0.29371738132046876,0.34679089360299126,0.45454189132696765,0.618811401885327,0.7607331107221008,0.8629090990672,0.9264931360791113,0.9645406297768401,0.997023171735874,1,1,1,1,1,1,1,1,1,1,1.0000000000000002
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.593390540602827e-5,7.593390540602827e-5,8.320556647827637e-5,1.462000046863237e-4,6.879195849877724e-4,8.143557516279947e-4,9.548783653980684e-4,0.0014603802172658597,0.0016691784888188605,0.002002515138489713,0.0027621545159861962,0.0065831791795499875,0.008842049125207998,0.014279270750542718,0.018264061144880366,0.032901969197128705,0.0689075350977617,0.09276043966916557,0.11698028516579298,0.14383552312888878,0.17927519980246645,0.2081593430272755,0.23401687139108276,0.26244768597373835,0.3120150243763906,0.37697730634069737,0.5081068413787393,0.6682471251395298,0.793707630393583,0.8899183741986949,0.9331133285247079,0.9731431645718182,0.9985632079521967,1,1,1,1,1,1,1,1,1,1,1.0000000000000002
